cmod, load_min, load_max
0.0392179843, 3584.78, 4316.44
0.0392204928, 3584.68, 4316.36
0.0392230013, 3584.58, 4316.27
0.0392255098, 3584.48, 4316.19
0.0392280183, 3584.38, 4316.11
0.0392305268, 3584.27, 4316.03
0.0392330353, 3584.17, 4315.94
0.0392355438, 3584.07, 4315.86
0.0392380523, 3583.97, 4315.78
0.0392405608, 3583.86, 4315.69
0.0392430694, 3583.76, 4315.61
0.0392455779, 3583.66, 4315.53
0.0392480864, 3583.56, 4315.45
0.0392505949, 3583.46, 4315.36
0.0392531034, 3583.35, 4315.28
0.0392556119, 3583.25, 4315.20
0.0392581204, 3583.15, 4315.11
0.0392606289, 3583.05, 4315.03
0.0392631374, 3582.94, 4314.95
0.0392656459, 3582.84, 4314.87
0.0392681544, 3582.74, 4314.78
0.0392706629, 3582.64, 4314.70
0.0392731714, 3582.54, 4314.62
0.0392756799, 3582.43, 4314.54
0.0392781884, 3582.33, 4314.45
0.0392806969, 3582.23, 4314.37
0.0392832054, 3582.13, 4314.29
0.0392857140, 3582.02, 4314.20
0.0392882225, 3581.92, 4314.12
0.0392907310, 3581.82, 4314.04
0.0392932395, 3581.72, 4313.96
0.0392957480, 3581.62, 4313.87
0.0392982565, 3581.51, 4313.79
0.0393007650, 3581.41, 4313.71
0.0393032735, 3581.31, 4313.62
0.0393057820, 3581.21, 4313.54
0.0393082905, 3581.10, 4313.46
0.0393107990, 3581.00, 4313.38
0.0393133075, 3580.90, 4313.29
0.0393158160, 3580.80, 4313.21
0.0393183245, 3580.70, 4313.13
0.0393208330, 3580.59, 4313.04
0.0393233415, 3580.49, 4312.96
0.0393258501, 3580.39, 4312.88
0.0393283586, 3580.29, 4312.80
0.0393308671, 3580.18, 4312.71
0.0393333756, 3580.08, 4312.63
0.0393358841, 3579.98, 4312.55
0.0393383926, 3579.88, 4312.46
0.0393409011, 3579.78, 4312.38
0.0393434096, 3579.67, 4312.30
0.0393459181, 3579.57, 4312.22
0.0393484266, 3579.47, 4312.13
0.0393509351, 3579.37, 4312.05
0.0393534436, 3579.26, 4311.97
0.0393559521, 3579.16, 4311.88
0.0393584606, 3579.06, 4311.80
0.0393609691, 3578.96, 4311.72
0.0393634776, 3578.86, 4311.64
0.0393659861, 3578.75, 4311.55
0.0393684947, 3578.65, 4311.47
0.0393710032, 3578.55, 4311.39
0.0393735117, 3578.45, 4311.30
0.0393760202, 3578.34, 4311.22
0.0393785287, 3578.24, 4311.14
0.0393810372, 3578.14, 4311.06
0.0393835457, 3578.04, 4310.97
0.0393860542, 3577.94, 4310.89
0.0393885627, 3577.83, 4310.81
0.0393910712, 3577.73, 4310.72
0.0393935797, 3577.63, 4310.64
0.0393960882, 3577.53, 4310.56
0.0393985967, 3577.42, 4310.48
0.0394011052, 3577.32, 4310.39
0.0394036137, 3577.22, 4310.31
0.0394061222, 3577.12, 4310.23
0.0394086308, 3577.02, 4310.14
0.0394111393, 3576.91, 4310.06
0.0394136478, 3576.81, 4309.98
0.0394161563, 3576.71, 4309.90
0.0394186648, 3576.61, 4309.81
0.0394211733, 3576.50, 4309.73
0.0394236818, 3576.40, 4309.65
0.0394261903, 3576.30, 4309.56
0.0394286988, 3576.20, 4309.48
0.0394312073, 3576.10, 4309.40
0.0394337158, 3575.99, 4309.32
0.0394362243, 3575.89, 4309.23
0.0394387328, 3575.79, 4309.15
0.0394412413, 3575.69, 4309.07
0.0394437498, 3575.58, 4308.98
0.0394462583, 3575.48, 4308.90
0.0394487669, 3575.38, 4308.82
0.0394512754, 3575.28, 4308.74
0.0394537839, 3575.18, 4308.65
0.0394562924, 3575.07, 4308.57
0.0394588009, 3574.97, 4308.49
0.0394613094, 3574.87, 4308.40
0.0394638179, 3574.77, 4308.32
0.0394663264, 3574.67, 4308.24
0.0394688349, 3574.56, 4308.16
0.0394713434, 3574.46, 4308.07
0.0394738519, 3574.36, 4307.99
0.0394763604, 3574.26, 4307.91
0.0394788689, 3574.15, 4307.82
0.0394813774, 3574.05, 4307.74
0.0394838859, 3573.95, 4307.66
0.0394863944, 3573.85, 4307.58
0.0394889029, 3573.75, 4307.49
0.0394914115, 3573.64, 4307.41
0.0394939200, 3573.54, 4307.33
0.0394964285, 3573.44, 4307.24
0.0394989370, 3573.34, 4307.16
0.0395014455, 3573.23, 4307.08
0.0395039540, 3573.13, 4307.00
0.0395064625, 3573.03, 4306.91
0.0395089710, 3572.93, 4306.83
0.0395114795, 3572.83, 4306.75
0.0395139880, 3572.72, 4306.66
0.0395164965, 3572.62, 4306.58
0.0395190050, 3572.52, 4306.50
0.0395215135, 3572.42, 4306.42
0.0395240220, 3572.31, 4306.33
0.0395265305, 3572.21, 4306.25
0.0395290390, 3572.11, 4306.17
0.0395315476, 3572.01, 4306.08
0.0395340561, 3571.91, 4306.00
0.0395365646, 3571.80, 4305.92
0.0395390731, 3571.70, 4305.84
0.0395415816, 3571.60, 4305.75
0.0395440901, 3571.50, 4305.67
0.0395465986, 3571.39, 4305.59
0.0395491071, 3571.29, 4305.50
0.0395516156, 3571.19, 4305.42
0.0395541241, 3571.09, 4305.34
0.0395566326, 3570.99, 4305.26
0.0395591411, 3570.88, 4305.17
0.0395616496, 3570.78, 4305.09
0.0395641581, 3570.68, 4305.01
0.0395666666, 3570.58, 4304.92
0.0395691751, 3570.47, 4304.84
0.0395716836, 3570.37, 4304.76
0.0395741922, 3570.27, 4304.68
0.0395767007, 3570.17, 4304.59
0.0395792092, 3570.07, 4304.51
0.0395817177, 3569.96, 4304.43
0.0395842262, 3569.86, 4304.34
0.0395867347, 3569.76, 4304.26
0.0395892432, 3569.66, 4304.18
0.0395917517, 3569.55, 4304.10
0.0395942602, 3569.45, 4304.01
0.0395967687, 3569.35, 4303.93
0.0395992772, 3569.25, 4303.85
0.0396017857, 3569.15, 4303.76
0.0396042942, 3569.04, 4303.68
0.0396068027, 3568.94, 4303.60
0.0396093112, 3568.84, 4303.52
0.0396118197, 3568.74, 4303.43
0.0396143283, 3568.63, 4303.35
0.0396168368, 3568.53, 4303.27
0.0396193453, 3568.43, 4303.18
0.0396218538, 3568.33, 4303.10
0.0396243623, 3568.23, 4303.02
0.0396268708, 3568.12, 4302.94
0.0396293793, 3568.02, 4302.85
0.0396318878, 3567.92, 4302.77
0.0396343963, 3567.82, 4302.69
0.0396369048, 3567.71, 4302.60
0.0396394133, 3567.61, 4302.52
0.0396419218, 3567.51, 4302.44
0.0396444303, 3567.41, 4302.36
0.0396469388, 3567.31, 4302.27
0.0396494473, 3567.20, 4302.19
0.0396519558, 3567.10, 4302.11
0.0396544644, 3567.00, 4302.02
0.0396569729, 3566.90, 4301.94
0.0396594814, 3566.79, 4301.86
0.0396619899, 3566.69, 4301.78
0.0396644984, 3566.59, 4301.69
0.0396670069, 3566.49, 4301.61
0.0396695154, 3566.39, 4301.53
0.0396720239, 3566.28, 4301.44
0.0396745324, 3566.18, 4301.36
0.0396770409, 3566.08, 4301.28
0.0396795494, 3565.98, 4301.20
0.0396820579, 3565.87, 4301.11
0.0396845664, 3565.77, 4301.03
0.0396870749, 3565.67, 4300.95
0.0396895834, 3565.57, 4300.86
0.0396920919, 3565.47, 4300.78
0.0396946004, 3565.36, 4300.70
0.0396971090, 3565.26, 4300.62
0.0396996175, 3565.16, 4300.53
0.0397021260, 3565.06, 4300.45
0.0397046345, 3564.95, 4300.37
0.0397071430, 3564.85, 4300.28
0.0397096515, 3564.75, 4300.20
0.0397121600, 3564.65, 4300.12
0.0397146685, 3564.55, 4300.04
0.0397171770, 3564.44, 4299.95
0.0397196855, 3564.34, 4299.87
0.0397221940, 3564.24, 4299.79
0.0397247025, 3564.14, 4299.70
0.0397272110, 3564.03, 4299.62
0.0397297195, 3563.93, 4299.54
0.0397322280, 3563.83, 4299.46
0.0397347365, 3563.73, 4299.37
0.0397372451, 3563.63, 4299.29
0.0397397536, 3563.52, 4299.21
0.0397422621, 3563.42, 4299.12
0.0397447706, 3563.32, 4299.04
0.0397472791, 3563.22, 4298.96
0.0397497876, 3563.11, 4298.88
0.0397522961, 3563.01, 4298.79
0.0397548046, 3562.91, 4298.71
0.0397573131, 3562.81, 4298.63
0.0397598216, 3562.71, 4298.54
0.0397623301, 3562.60, 4298.46
0.0397648386, 3562.50, 4298.38
0.0397673471, 3562.40, 4298.30
0.0397698556, 3562.30, 4298.21
0.0397723641, 3562.19, 4298.13
0.0397748726, 3562.09, 4298.05
0.0397773811, 3561.99, 4297.96
0.0397798897, 3561.89, 4297.88
0.0397823982, 3561.79, 4297.80
0.0397849067, 3561.68, 4297.72
0.0397874152, 3561.58, 4297.63
0.0397899237, 3561.48, 4297.55
0.0397924322, 3561.38, 4297.47
0.0397949407, 3561.27, 4297.38
0.0397974492, 3561.17, 4297.30
0.0397999577, 3561.07, 4297.22
0.0398024662, 3560.97, 4297.14
0.0398049747, 3560.87, 4297.05
0.0398074832, 3560.76, 4296.97
0.0398099917, 3560.66, 4296.89
0.0398125002, 3560.56, 4296.80
0.0398150087, 3560.46, 4296.72
0.0398175172, 3560.35, 4296.64
0.0398200258, 3560.25, 4296.56
0.0398225343, 3560.15, 4296.47
0.0398250428, 3560.05, 4296.39
0.0398275513, 3559.95, 4296.31
0.0398300598, 3559.84, 4296.22
0.0398325683, 3559.74, 4296.14
0.0398350768, 3559.64, 4296.06
0.0398375853, 3559.54, 4295.98
0.0398400938, 3559.43, 4295.89
0.0398426023, 3559.33, 4295.81
0.0398451108, 3559.23, 4295.73
0.0398476193, 3559.13, 4295.64
0.0398501278, 3559.03, 4295.56
0.0398526363, 3558.92, 4295.48
0.0398551448, 3558.82, 4295.40
0.0398576533, 3558.72, 4295.31
0.0398601619, 3558.62, 4295.23
0.0398626704, 3558.51, 4295.15
0.0398651789, 3558.41, 4295.06
0.0398676874, 3558.31, 4294.98
0.0398701959, 3558.21, 4294.90
0.0398727044, 3558.11, 4294.82
0.0398752129, 3558.00, 4294.73
0.0398777214, 3557.90, 4294.65
0.0398802299, 3557.80, 4294.57
0.0398827384, 3557.70, 4294.48
0.0398852469, 3557.59, 4294.40
0.0398877554, 3557.49, 4294.32
0.0398902639, 3557.39, 4294.24
0.0398927724, 3557.29, 4294.15
0.0398952809, 3557.19, 4294.07
0.0398977894, 3557.08, 4293.99
0.0399002979, 3556.98, 4293.90
0.0399028065, 3556.88, 4293.82
0.0399053150, 3556.78, 4293.74
0.0399078235, 3556.67, 4293.66
0.0399103320, 3556.57, 4293.57
0.0399128405, 3556.47, 4293.49
0.0399153490, 3556.37, 4293.41
0.0399178575, 3556.27, 4293.32
0.0399203660, 3556.16, 4293.24
0.0399228745, 3556.06, 4293.16
0.0399253830, 3555.96, 4293.08
0.0399278915, 3555.86, 4292.99
0.0399304000, 3555.76, 4292.91
0.0399329085, 3555.65, 4292.83
0.0399354170, 3555.55, 4292.74
0.0399379255, 3555.45, 4292.66
0.0399404340, 3555.35, 4292.58
0.0399429426, 3555.24, 4292.50
0.0399454511, 3555.14, 4292.41
0.0399479596, 3555.04, 4292.33
0.0399504681, 3554.94, 4292.25
0.0399529766, 3554.84, 4292.16
0.0399554851, 3554.73, 4292.08
0.0399579936, 3554.63, 4292.00
0.0399605021, 3554.53, 4291.92
0.0399630106, 3554.43, 4291.83
0.0399655191, 3554.32, 4291.75
0.0399680276, 3554.22, 4291.67
0.0399705361, 3554.12, 4291.58
0.0399730446, 3554.02, 4291.50
0.0399755531, 3553.92, 4291.42
0.0399780616, 3553.81, 4291.34
0.0399805701, 3553.71, 4291.25
0.0399830786, 3553.61, 4291.17
0.0399855872, 3553.51, 4291.09
0.0399880957, 3553.40, 4291.01
0.0399906042, 3553.30, 4290.92
0.0399931127, 3553.20, 4290.84
0.0399956212, 3553.10, 4290.76
0.0399981297, 3553.00, 4290.67
0.0400006382, 3552.89, 4290.59
0.0400031467, 3552.79, 4290.51
0.0400056552, 3552.69, 4290.43
0.0400081637, 3552.59, 4290.34
0.0400106722, 3552.48, 4290.26
0.0400131807, 3552.38, 4290.18
0.0400156892, 3552.28, 4290.09
0.0400181977, 3552.18, 4290.01
0.0400207062, 3552.08, 4289.93
0.0400232147, 3551.97, 4289.85
0.0400257233, 3551.87, 4289.76
0.0400282318, 3551.77, 4289.68
0.0400307403, 3551.67, 4289.60
0.0400332488, 3551.56, 4289.51
0.0400357573, 3551.46, 4289.43
0.0400382658, 3551.36, 4289.35
0.0400407743, 3551.26, 4289.27
0.0400432828, 3551.16, 4289.18
0.0400457913, 3551.05, 4289.10
0.0400482998, 3550.95, 4289.02
0.0400508083, 3550.85, 4288.93
0.0400533168, 3550.75, 4288.85
0.0400558253, 3550.64, 4288.77
0.0400583338, 3550.54, 4288.69
0.0400608423, 3550.44, 4288.60
0.0400633508, 3550.34, 4288.52
0.0400658594, 3550.24, 4288.44
0.0400683679, 3550.13, 4288.35
0.0400708764, 3550.03, 4288.27
0.0400733849, 3549.93, 4288.19
0.0400758934, 3549.83, 4288.11
0.0400784019, 3549.72, 4288.02
0.0400809104, 3549.62, 4287.94
0.0400834189, 3549.52, 4287.86
0.0400859274, 3549.42, 4287.77
0.0400884359, 3549.32, 4287.69
0.0400909444, 3549.21, 4287.61
0.0400934529, 3549.11, 4287.53
0.0400959614, 3549.01, 4287.44
0.0400984699, 3548.91, 4287.36
0.0401009784, 3548.80, 4287.28
0.0401034869, 3548.70, 4287.19
0.0401059954, 3548.60, 4287.11
0.0401085040, 3548.50, 4287.03
0.0401110125, 3548.40, 4286.95
0.0401135210, 3548.29, 4286.86
0.0401160295, 3548.19, 4286.78
0.0401185380, 3548.09, 4286.70
0.0401210465, 3547.99, 4286.61
0.0401235550, 3547.88, 4286.53
0.0401260635, 3547.78, 4286.45
0.0401285720, 3547.68, 4286.37
0.0401310805, 3547.58, 4286.28
0.0401335890, 3547.48, 4286.20
0.0401360975, 3547.37, 4286.12
0.0401386060, 3547.27, 4286.03
0.0401411145, 3547.17, 4285.95
0.0401436230, 3547.07, 4285.87
0.0401461315, 3546.96, 4285.79
0.0401486401, 3546.86, 4285.70
0.0401511486, 3546.76, 4285.62
0.0401536571, 3546.66, 4285.54
0.0401561656, 3546.56, 4285.45
0.0401586741, 3546.45, 4285.37
0.0401611826, 3546.35, 4285.29
0.0401636911, 3546.25, 4285.21
0.0401661996, 3546.15, 4285.12
0.0401687081, 3546.04, 4285.04
0.0401712166, 3545.94, 4284.96
0.0401737251, 3545.84, 4284.87
0.0401762336, 3545.74, 4284.79
0.0401787421, 3545.64, 4284.71
0.0401812506, 3545.53, 4284.63
0.0401837591, 3545.43, 4284.54
0.0401862676, 3545.33, 4284.46
0.0401887761, 3545.23, 4284.38
0.0401912847, 3545.12, 4284.29
0.0401937932, 3545.02, 4284.21
0.0401963017, 3544.92, 4284.13
0.0401988102, 3544.82, 4284.05
0.0402013187, 3544.72, 4283.96
0.0402038272, 3544.61, 4283.88
0.0402063357, 3544.51, 4283.80
0.0402088442, 3544.41, 4283.71
0.0402113527, 3544.31, 4283.63
0.0402138612, 3544.20, 4283.55
0.0402163697, 3544.10, 4283.47
0.0402188782, 3544.00, 4283.38
0.0402213867, 3543.90, 4283.30
0.0402238952, 3543.80, 4283.22
0.0402264037, 3543.69, 4283.13
0.0402289122, 3543.59, 4283.05
0.0402314208, 3543.49, 4282.97
0.0402339293, 3543.39, 4282.89
0.0402364378, 3543.28, 4282.80
0.0402389463, 3543.18, 4282.72
0.0402414548, 3543.08, 4282.64
0.0402439633, 3542.98, 4282.55
0.0402464718, 3542.88, 4282.47
0.0402489803, 3542.77, 4282.39
0.0402514888, 3542.67, 4282.31
0.0402539973, 3542.57, 4282.22
0.0402565058, 3542.47, 4282.14
0.0402590143, 3542.36, 4282.06
0.0402615228, 3542.26, 4281.97
0.0402640313, 3542.16, 4281.89
0.0402665398, 3542.06, 4281.81
0.0402690483, 3541.96, 4281.73
0.0402715569, 3541.85, 4281.64
0.0402740654, 3541.75, 4281.56
0.0402765739, 3541.65, 4281.48
0.0402790824, 3541.55, 4281.39
0.0402815909, 3541.44, 4281.31
0.0402840994, 3541.34, 4281.23
0.0402866079, 3541.24, 4281.15
0.0402891164, 3541.14, 4281.06
0.0402916249, 3541.04, 4280.98
0.0402941334, 3540.93, 4280.90
0.0402966419, 3540.83, 4280.81
0.0402991504, 3540.73, 4280.73
0.0403016589, 3540.63, 4280.65
0.0403041674, 3540.52, 4280.57
0.0403066759, 3540.42, 4280.48
0.0403091844, 3540.32, 4280.40
0.0403116929, 3540.22, 4280.32
0.0403142015, 3540.12, 4280.23
0.0403167100, 3540.01, 4280.15
0.0403192185, 3539.91, 4280.07
0.0403217270, 3539.81, 4279.99
0.0403242355, 3539.71, 4279.90
0.0403267440, 3539.60, 4279.82
0.0403292525, 3539.50, 4279.74
0.0403317610, 3539.40, 4279.65
0.0403342695, 3539.30, 4279.57
0.0403367780, 3539.20, 4279.49
0.0403392865, 3539.09, 4279.41
0.0403417950, 3538.99, 4279.32
0.0403443035, 3538.89, 4279.24
0.0403468120, 3538.79, 4279.16
0.0403493205, 3538.68, 4279.07
0.0403518290, 3538.58, 4278.99
0.0403543376, 3538.48, 4278.91
0.0403568461, 3538.38, 4278.83
0.0403593546, 3538.28, 4278.74
0.0403618631, 3538.17, 4278.66
0.0403643716, 3538.07, 4278.58
0.0403668801, 3537.97, 4278.49
0.0403693886, 3537.87, 4278.41
0.0403718971, 3537.76, 4278.33
0.0403744056, 3537.66, 4278.25
0.0403769141, 3537.56, 4278.16
0.0403794226, 3537.46, 4278.08
0.0403819311, 3537.36, 4278.00
0.0403844396, 3537.25, 4277.91
0.0403869481, 3537.15, 4277.83
0.0403894566, 3537.05, 4277.75
0.0403919651, 3536.95, 4277.67
0.0403944736, 3536.84, 4277.58
0.0403969822, 3536.74, 4277.50
0.0403994907, 3536.64, 4277.42
0.0404019992, 3536.54, 4277.33
0.0404045077, 3536.44, 4277.25
0.0404070162, 3536.33, 4277.17
0.0404095247, 3536.23, 4277.09
0.0404120332, 3536.13, 4277.00
0.0404145417, 3536.03, 4276.92
0.0404170502, 3535.93, 4276.84
0.0404195587, 3535.82, 4276.75
0.0404220672, 3535.72, 4276.67
0.0404245757, 3535.62, 4276.59
0.0404270842, 3535.52, 4276.51
0.0404295927, 3535.41, 4276.42
0.0404321012, 3535.31, 4276.34
0.0404346097, 3535.21, 4276.26
0.0404371183, 3535.11, 4276.17
0.0404396268, 3535.01, 4276.09
0.0404421353, 3534.90, 4276.01
0.0404446438, 3534.80, 4275.93
0.0404471523, 3534.70, 4275.84
0.0404496608, 3534.60, 4275.76
0.0404521693, 3534.49, 4275.68
0.0404546778, 3534.39, 4275.59
0.0404571863, 3534.29, 4275.51
0.0404596948, 3534.19, 4275.43
0.0404622033, 3534.09, 4275.35
0.0404647118, 3533.98, 4275.26
0.0404672203, 3533.88, 4275.18
0.0404697288, 3533.78, 4275.10
0.0404722373, 3533.68, 4275.01
0.0404747458, 3533.57, 4274.93
0.0404772543, 3533.47, 4274.85
0.0404797629, 3533.37, 4274.77
0.0404822714, 3533.27, 4274.68
0.0404847799, 3533.17, 4274.60
0.0404872884, 3533.06, 4274.52
0.0404897969, 3532.96, 4274.43
0.0404923054, 3532.86, 4274.35
0.0404948139, 3532.76, 4274.27
0.0404973224, 3532.65, 4274.19
0.0404998309, 3532.55, 4274.10
0.0405023394, 3532.45, 4274.02
0.0405048479, 3532.35, 4273.94
0.0405073564, 3532.25, 4273.85
0.0405098649, 3532.14, 4273.77
0.0405123734, 3532.04, 4273.69
0.0405148819, 3531.94, 4273.61
0.0405173904, 3531.84, 4273.52
0.0405198990, 3531.73, 4273.44
0.0405224075, 3531.63, 4273.36
0.0405249160, 3531.53, 4273.27
0.0405274245, 3531.43, 4273.19
0.0405299330, 3531.33, 4273.11
0.0405324415, 3531.22, 4273.03
0.0405349500, 3531.12, 4272.94
0.0405374585, 3531.02, 4272.86
0.0405399670, 3530.92, 4272.78
0.0405424755, 3530.81, 4272.69
0.0405449840, 3530.71, 4272.61
0.0405474925, 3530.61, 4272.53
0.0405500010, 3530.51, 4272.45
0.0405525095, 3530.41, 4272.36
0.0405550180, 3530.30, 4272.28
0.0405575265, 3530.20, 4272.20
0.0405600351, 3530.10, 4272.11
0.0405625436, 3530.00, 4272.03
0.0405650521, 3529.89, 4271.95
0.0405675606, 3529.79, 4271.87
0.0405700691, 3529.69, 4271.78
0.0405725776, 3529.59, 4271.70
0.0405750861, 3529.49, 4271.62
0.0405775946, 3529.38, 4271.53
0.0405801031, 3529.28, 4271.45
0.0405826116, 3529.18, 4271.37
0.0405851201, 3529.08, 4271.29
0.0405876286, 3528.97, 4271.20
0.0405901371, 3528.87, 4271.12
0.0405926456, 3528.77, 4271.04
0.0405951541, 3528.67, 4270.95
0.0405976626, 3528.57, 4270.87
0.0406001711, 3528.46, 4270.79
0.0406026797, 3528.36, 4270.71
0.0406051882, 3528.26, 4270.62
0.0406076967, 3528.16, 4270.54
0.0406102052, 3528.05, 4270.46
0.0406127137, 3527.95, 4270.37
0.0406152222, 3527.85, 4270.29
0.0406177307, 3527.75, 4270.21
0.0406202392, 3527.65, 4270.13
0.0406227477, 3527.54, 4270.04
0.0406252562, 3527.44, 4269.96
0.0406277647, 3527.34, 4269.88
0.0406302732, 3527.24, 4269.79
0.0406327817, 3527.13, 4269.71
0.0406352902, 3527.03, 4269.63
0.0406377987, 3526.93, 4269.55
0.0406403072, 3526.83, 4269.46
0.0406428158, 3526.73, 4269.38
0.0406453243, 3526.62, 4269.30
0.0406478328, 3526.52, 4269.21
0.0406503413, 3526.42, 4269.13
0.0406528498, 3526.32, 4269.05
0.0406553583, 3526.21, 4268.97
0.0406578668, 3526.11, 4268.88
0.0406603753, 3526.01, 4268.80
0.0406628838, 3525.91, 4268.72
0.0406653923, 3525.81, 4268.63
0.0406679008, 3525.70, 4268.55
0.0406704093, 3525.60, 4268.47
0.0406729178, 3525.50, 4268.39
0.0406754263, 3525.40, 4268.30
0.0406779348, 3525.29, 4268.22
0.0406804433, 3525.19, 4268.14
0.0406829518, 3525.09, 4268.05
0.0406854604, 3524.99, 4267.97
0.0406879689, 3524.89, 4267.89
0.0406904774, 3524.78, 4267.81
0.0406929859, 3524.68, 4267.72
0.0406954944, 3524.58, 4267.64
0.0406980029, 3524.48, 4267.56
0.0407005114, 3524.37, 4267.47
0.0407030199, 3524.27, 4267.39
0.0407055284, 3524.17, 4267.31
0.0407080369, 3524.07, 4267.23
0.0407105454, 3523.97, 4267.14
0.0407130539, 3523.86, 4267.06
0.0407155624, 3523.76, 4266.98
0.0407180709, 3523.66, 4266.90
0.0407205794, 3523.56, 4266.81
0.0407230879, 3523.45, 4266.73
0.0407255965, 3523.35, 4266.65
0.0407281050, 3523.25, 4266.56
0.0407306135, 3523.15, 4266.48
0.0407331220, 3523.05, 4266.40
0.0407356305, 3522.94, 4266.32
0.0407381390, 3522.84, 4266.23
0.0407406475, 3522.74, 4266.15
0.0407431560, 3522.64, 4266.07
0.0407456645, 3522.53, 4265.98
0.0407481730, 3522.43, 4265.90
0.0407506815, 3522.33, 4265.82
0.0407531900, 3522.23, 4265.74
0.0407556985, 3522.13, 4265.65
0.0407582070, 3522.02, 4265.57
0.0407607155, 3521.92, 4265.49
0.0407632240, 3521.82, 4265.40
0.0407657326, 3521.72, 4265.32
0.0407682411, 3521.61, 4265.24
0.0407707496, 3521.51, 4265.16
0.0407732581, 3521.41, 4265.07
0.0407757666, 3521.31, 4264.99
0.0407782751, 3521.21, 4264.91
0.0407807836, 3521.10, 4264.82
0.0407832921, 3521.00, 4264.74
0.0407858006, 3520.90, 4264.66
0.0407883091, 3520.80, 4264.58
0.0407908176, 3520.69, 4264.49
0.0407933261, 3520.59, 4264.41
0.0407958346, 3520.49, 4264.33
0.0407983431, 3520.39, 4264.24
0.0408008516, 3520.29, 4264.16
0.0408033601, 3520.18, 4264.08
0.0408058686, 3520.08, 4264.00
0.0408083772, 3519.98, 4263.91
0.0408108857, 3519.88, 4263.83
0.0408133942, 3519.77, 4263.75
0.0408159027, 3519.67, 4263.66
0.0408184112, 3519.57, 4263.58
0.0408209197, 3519.47, 4263.50
0.0408234282, 3519.37, 4263.42
0.0408259367, 3519.26, 4263.33
0.0408284452, 3519.16, 4263.25
0.0408309537, 3519.06, 4263.17
0.0408334622, 3518.96, 4263.08
0.0408359707, 3518.85, 4263.00
0.0408384792, 3518.75, 4262.92
0.0408409877, 3518.65, 4262.84
0.0408434962, 3518.55, 4262.75
0.0408460047, 3518.45, 4262.67
0.0408485133, 3518.34, 4262.59
0.0408510218, 3518.24, 4262.50
0.0408535303, 3518.14, 4262.42
0.0408560388, 3518.04, 4262.34
0.0408585473, 3517.93, 4262.26
0.0408610558, 3517.83, 4262.17
0.0408635643, 3517.73, 4262.09
0.0408660728, 3517.63, 4262.01
0.0408685813, 3517.53, 4261.92
0.0408710898, 3517.42, 4261.84
0.0408735983, 3517.32, 4261.76
0.0408761068, 3517.22, 4261.68
0.0408786153, 3517.12, 4261.59
0.0408811238, 3517.01, 4261.51
0.0408836323, 3516.91, 4261.43
0.0408861408, 3516.81, 4261.34
0.0408886493, 3516.71, 4261.26
0.0408911579, 3516.61, 4261.18
0.0408936664, 3516.50, 4261.10
0.0408961749, 3516.40, 4261.01
0.0408986834, 3516.30, 4260.93
0.0409011919, 3516.20, 4260.85
0.0409037004, 3516.10, 4260.76
0.0409062089, 3515.99, 4260.68
0.0409087174, 3515.89, 4260.60
0.0409112259, 3515.79, 4260.52
0.0409137344, 3515.69, 4260.43
0.0409162429, 3515.58, 4260.35
0.0409187514, 3515.48, 4260.27
0.0409212599, 3515.38, 4260.18
0.0409237684, 3515.28, 4260.10
0.0409262769, 3515.18, 4260.02
0.0409287854, 3515.07, 4259.94
0.0409312940, 3514.97, 4259.85
0.0409338025, 3514.87, 4259.77
0.0409363110, 3514.77, 4259.69
0.0409388195, 3514.66, 4259.60
0.0409413280, 3514.56, 4259.52
0.0409438365, 3514.46, 4259.44
0.0409463450, 3514.36, 4259.36
0.0409488535, 3514.26, 4259.27
0.0409513620, 3514.15, 4259.19
0.0409538705, 3514.05, 4259.11
0.0409563790, 3513.95, 4259.02
0.0409588875, 3513.85, 4258.94
0.0409613960, 3513.74, 4258.86
0.0409639045, 3513.64, 4258.78
0.0409664130, 3513.54, 4258.69
0.0409689215, 3513.44, 4258.61
0.0409714301, 3513.34, 4258.53
0.0409739386, 3513.23, 4258.44
0.0409764471, 3513.13, 4258.36
0.0409789556, 3513.03, 4258.28
0.0409814641, 3512.93, 4258.20
0.0409839726, 3512.82, 4258.11
0.0409864811, 3512.72, 4258.03
0.0409889896, 3512.62, 4257.95
0.0409914981, 3512.52, 4257.86
0.0409940066, 3512.42, 4257.78
0.0409965151, 3512.31, 4257.70
0.0409990236, 3512.21, 4257.62
0.0410015321, 3512.11, 4257.53
0.0410040406, 3512.01, 4257.45
0.0410065491, 3511.90, 4257.37
0.0410090576, 3511.80, 4257.28
0.0410115661, 3511.70, 4257.20
0.0410140747, 3511.60, 4257.12
0.0410165832, 3511.50, 4257.04
0.0410190917, 3511.39, 4256.95
0.0410216002, 3511.29, 4256.87
0.0410241087, 3511.19, 4256.79
0.0410266172, 3511.09, 4256.70
0.0410291257, 3510.98, 4256.62
0.0410316342, 3510.88, 4256.54
0.0410341427, 3510.78, 4256.46
0.0410366512, 3510.68, 4256.37
0.0410391597, 3510.58, 4256.29
0.0410416682, 3510.47, 4256.21
0.0410441767, 3510.37, 4256.12
0.0410466852, 3510.27, 4256.04
0.0410491937, 3510.17, 4255.96
0.0410517022, 3510.06, 4255.88
0.0410542108, 3509.96, 4255.79
0.0410567193, 3509.86, 4255.71
0.0410592278, 3509.76, 4255.63
0.0410617363, 3509.66, 4255.54
